,dialog
439,"SETH, GO AWAY."
440,ARE YOU KIDDING?
441,NOPE. GO WAIT IN DANNY'S ROOM.
442,I WANT TO TALK TO MY BROTHER. I'M GLAD TO SEE YOU.
443,I'VE BEEN HERE 15 FUCKING MINUTES.
444,HURRY UP. I'M STARVING.
445,"COME HERE. SERIOUSLY, LOOK, FORGET THIS YAHOO, ALL RIGHT?"
446,HE KILLS BUGS FOR A LIVING.
447,YOU DON'T WANT TO BE LIKE THAT.
448,NO.
449,I'M SERIOUS. IT'S NOT FUNNY.
450,SWEENEY IS A GOOD TEACHER.
451,"YOU CAN LEARN A LOT FROM HIM, SO DON'T GO FUCK IT UP WITH SMALL FRY SHIT LIKE THAT."
452,YOU GOT TO BE SMARTER THAN THAT.
453,"YOU DON'T UNDERSTAND, MAN."
454,YOU GOT TO SEE THE BULLSHIT PAPER HE'S MAKING ME WRITE.
455,I KNOW ALL ABOUT IT.
456,HE TOLD ME ALL ABOUT IT.
457,I DON'T CARE.
458,AND YOU'RE GOING TO DO IT.
459,YOU DO ANYTHING HE TELLS YOU TO DO. I MEAN IT.
460,"I DON'T WANT YOU GETTING IN TROUBLE IN SCHOOL TRYING TO IMPRESS ME TAKING THIS SHIT IN THERE, ALL RIGHT?"
461,DO YOU UNDERSTAND WHAT I'M SAYING?
462,"YEAH, I GUESS, BUT, I MEAN..."
463,I THOUGHT YOU'D BE HAPPY.
464,"WELL, I'M NOT."
465,SHH.
466,LISTEN TO THAT.
467,"YEAH, I KNOW. IT'S BEEN GETTING WORSE, MAN."
468,"ALL RIGHT, LOOK, DON'T WORRY ABOUT IT."
469,"I'LL TALK TO YOU ABOUT THIS LATER, ALL RIGHT?"
470,OK.
471,"HEY, SHE'S COUGHING HER LUNGS OUT, AND YOU'RE BLOWING THIS SHIT IN HER FACE ALL DAY."
472,PUT IT OUT.
473,I'M PUTTING IT OUT.
474,ALL RIGHT. COME ON.
475,HEY...
476,"COME ON, I WANT TO TALK TO YOU."
477,"Ally: MOMMY, ARE YOU OK?"
478,OH.
479,WHAT ARE YOU DOING? PUT THAT OUT.
480,"I WAS JUST YELLING AT HIM FOR BLOWING SMOKE IN YOUR FACE, AND YOU'RE IN HERE SUCKING ON IT."
481,"NICE THING TO COME HOME TO, HUH?"
482,YEAH.
483,YOU ALL RIGHT?
484,YOU ALL RIGHT?
485,LOOK...
486,"YOU GOT TO TAKE IT EASY, ALL RIGHT?"
487,YOU GOT TO GET SOME REST.
488,"I WANT YOU TO TAKE DANNY'S AND MY ROOM, AND WE'LL HIT THE COUCH."
489,NO. I'VE BEEN ON THE COUCH FOR AGES.
490,THE COUCH IS FINE.
