,dialog
666,Klaue!
667,Did you think we would forget?
668,"Look at me, murderer!"
669,Where did you get this weapon?
670,You savages didn't deserve it.
671,"Mercy, King. Mercy."
672,Every breath you take is mercy from me.
673,King!
674,The world watches.
675,Come on. Guys. Let's go?
676,Yeah.
677,Hello.
678,I can see you! I can.
679,I can see you.
680,So this is a big mess?
681,"I figured we could go good cop, bad cop."
682,"I'll talk to him first, then you guys go in."
683,We can't let him talk to Klaue alone.
684,Better to let him talk to Klaue alone for 5 minutes than to make a scene here.
685,"After your questioning, we will take him back to Wakanda with us."
686,What? No.
687,"Look, I like you, a lot."
688,But he's in my custody now.
689,He's not going anywhere.
690,"Listen, I'm doing you guys a favor by letting you even be in here."
691,"If he touches you again, I'm going to impale him to this desk."
692,Does she speak English?
693,When she wants to.
694,I'm going in.
695,"When I'm done, you guys are up."
696, Agent Ross.
697, Yeah?
698,I do appreciate your help in Busan.
699,You see that?
700,It's called diplomacy.
701,You're welcome.
702,Okoye.
703,Play nice.
704,Americans.
705,"You know, you really shouldn't trust the Wakandans."
706,I'm much more your speed.
707,"I don't trust anybody, not in this job."
708,But what I am interested in is that arm cannon out there.
709,Where'd you get that?
710,It's an old mining tool that I made some adjustments to.
711,"But I can get you one, if you like."
712,"Why don't you give me the name of your supplier, and I'll ask them."
713,He's right outside.
714,Why don't you ask him yourself?
715,What? T'Challa?
716,You're telling me that weapon on your arm is from Wakanda?
717,Bingo.
718,What do you actually know about Wakanda?
719,Um...
720,"Shepherds, textiles, cool outfits."
721,It's all a front.
722,Explorers searched for it for centuries.
723,"El Dorado, the Golden City."
724,They thought they could find it in South America...
725,but it was in Africa the whole time.
726,A technological marvel.
727,All because it was built on a mound of the most valuable metal known to man.
728,"Isipho, they call it. The gift."
729,Vibranium.
730,"Vibranium, yeah, strongest metal on earth."
731,It's not just a metal.
732,They sew it into their clothes.
733,"It powers their city, their tech..."
734,their weapons.
735,Weapons?
736,Yeah.
737,Makes my arm cannon look like a leaf blower.
738,"That's a nice fairy tale, but Wakanda is a third world country..."
739,and you stole all their vibranium.
740,I stole...
741,All Of it?
742,I took a tiny piece of it.
743,They have a mountain full of it.
744,They've been mining it for thousands of years...
745,and they still haven't scratched the surface.
746,I'm the only outsider who's seen it and got out of there alive.
747,"If you don't believe me, you ask your friend what his suit is made of."
748,What his claws are made of.
749,Your father told the UN...
750,that Klaue stole all the vibranium you had.
751,But now he's telling me you have more.
752,And you believe the word of an arms dealer strapped to a chair?
753,Where is that?
754,Back there.
755,How much more are you hiding?
756,Something is happening out back.
757,Get down!
758,Stand down!
759,Cover!
760,Grenade!
761,"I see you took your time, didn't you?"
762,My King!
763,My King.
764,Nana.
765,He justjumped in front of me.
766,I don't think he'll make it here.
767,It hit his spine.
768,Give me a Kimoyo Bead.
769,This will stabilize him for now.
770,Give him to us.
771,We can save him.
772,Our mission was to bring back Klaue.
773,We failed.
774,This man is a foreign intelligence operative.
775,How do we justify bringing him into our borders?
776,He took a bullet for me.
777,That was his choice.
778,So now we are just supposed to let him die?
779,Let us consider that we heal him.
780,It is his duty to report back to his country.
781,"And as king, it is your duty to protect ours."
782,"I'm well aware of my duties, General."
783,I cannotjust let him die...
784,knowing we can save him.
785,Where exactly are we taking him?
786,Great! Another broken white boy for us to fix.
787,This is going to be fun.
788,He will live.
789,W'Kabi is here.
790,"What's going on, brother?"
791,Where is Klaue?
792,He's not here.
793,He slipped through our hands.
794,"""Slipped""?"
795,"For 30 years, your father was in power and did nothing."
796,"With you, I thought it'd be different."
797,But it's more of the same.
798,"Let's get going, boss."
799,You always sell to the CIA?
800,I sell to the highest bidder.
801,But don't you worry.
802,When I get back to Joburg...
803,"and I lay low for a bit, I'll make sure both you guys get paid."
804,"I ain't worried about the money, bro."
805,I know you good for it.
806,"On our way back, just drop us off in Wakanda."
807,"You don't want to go there, boy."
808,"Yeah, I do."
809,Drop it!
810,Or your little Bonnie and Clyde routine ends today.
811,Put your gun down now!
812,I'm sorry.
813," Sorry, Erik."
814, It's gonna be okay.
815,You really want to go to Wakanda?
816,They're savages.
817,This is what they do to people like us.
818,I ain't worried about no brand.
819,Check these out.
820,Each one is for a kill.
821,You can scar yourself as much as you'd like.
822,"To them, you'll just be an outsider."
823,You're crazy to think that you can walk in there.
824,To think I saw you as some crazy American.
825,Leave us!
826,So your mission did not go as planned.
827,What happened to my uncle N'Jobu?
828,My father told me he disappeared.
829,There was a man today...
830,wearing a ring identical to this one.
831,That is not possible.
832,He helped Klaue escape from us and he was wearing this ring!
833,My grandfather's ring!
834,Do not tell me what is possible.
835,Tell me the truth!
836,Some truths...
837,"are too much to bear, T'Challa."
838,That is not your choice to make.
839,What happened to him?
840,I promised the king to say nothing.
841,I am your king now!
842,Your uncle took...
843,a War Dog assignment in America.
844,Your father...
845,placed me there...
846,to observe...
847,unbeknownst to him.
848,Your uncle fell in love with an American woman.
849,They had a child.
850,The hardships he saw there...
851,radicalized your uncle.
852,I observed for as long as I could.
853,Their leaders have been assassinated.
854,Communities flooded with drugs and weapons.
855,They are overly policed and incarcerated.
856,All over the planet...
857,our people suffer because they don't have the tools to fight back.
858,"With vibranium weapons, they could overthrow every country..."
859,and Wakanda could rule them all the right way.
860,He knew your father would not support this.
861,"So, your uncle betrayed us."
862,No!
863,He helped Klaue steal the vibranium.
864,"No, no, no."
865,You will return home at once...
866,where you will face the Council...
867,and inform them of your crimes.
868,He drew his weapon on me.
869,No!
870,Your father killed his own brother...
871,to save my life.
872,Speak nothing of this.
873,And the child?
874,We left him.
875,We had to...
876,maintain...
877,the lie.
878,What is this?
879,Just a little gift.
880,Who are you?
881,"All right, where am I?"
882,"Don't scare me like that, colonizer!"
883,What? My name is Everett.
884,"Yes, I know. Everett Ross..."
885,former air force pilot and now CIA.
886,Right.
887,"Okay, is this Wakanda?"
888,"No, it's Kansas."
889,How long ago was Korea?
890,Yesterday.
891,I don't think so.
892,Bullet wounds don't just magically heal overnight.
893,They do here.
894,"But not by magic, by technology."
895,Don't touch anything.
896,My brother will return soon.
897,These train things...
898,"that's magnetic levitation, right?"
899,Obviously.
900,"Obviously, but I've never seen it this efficient."
901,"The light panels, what are they?"
902, Sonic stabilizers.
903, Sonic what?
904,In its raw form...
905,vibranium is too dangerous to be transported at that speed...
906,so I developed a way to temporarily deactivate it.
907,There's vibranium on those trains?
908,There's vibranium all around us.
909,That's how I healed you.
910,Where is T'Challa?
911,His Kimoyo Beads have been switched off.
912,"Well, we are not joined at the hip, Okoye."
913,A man showed up at the border who claims to have killed Klaue.
914,What?
915,"W'Kabi is transporting him, as we speak, to the palace."
916,We need to find your brother!
917,An outsider?
918,"No, a Wakandan."
919,He's not a Wakandan.
920,He's one of ours.
921,He killed his own brother...
922,and left a child behind...
923,with nothing.
924,What kind of king...
925,What kind of man does that?
926,No man is perfect.
927,Not even your father.
928,He didn't even give him a proper burial.
929,"My uncle N'Jobu betrayed us, but my father..."
930,he may have created something even worse.
931,Hey.
932,Look at me.
933,You can't let your father's mistakes define who you are.
934,You get to decide what kind of king you are going to be.
935,"Brother, you need to get here now!"
936,Erik Stevens.
937,Graduated Annapolis age 19...
938,MIT for grad school.
939,Joined the SEALs and went straight to Afghanistan...
940,"where he wrapped up confirmed kills, like it was a video game."
941,Started calling him Killmonger.
942,He joined a JSOC ghost unit.
943,Now these guys are serious.
944,They will drop off the grid...
945,so they can commit assassinations and take down governments.
946,Did he reveal anything about his identity?
947,He has a War Dog tattoo...
948,but we have no record of him.
949,Is this man Wakandan or not?
950,Tell us what is going on.
951,Speak.
952,Speak.
953,I'm standing in your house...
954,serving justice to a man who stole your vibranium and murdered your people.
955,Justice your king couldn't deliver.
956,I don't care that you brought Klaue.
957,Only reason I don't kill you where you stand is because I know who you are.
958,"Now, what do you want?"
959,I want the throne.
960,My goodness.
961,Y'all sittin' up here comfortable.
962,Must feel good.
963,It's about two billion people all over the world that looks like us.
964,But their lives are a lot harder.
965,Wakanda has the tools to liberate 'em all.
966,And what tools are those?
967,Vibranium. Your weapons.
968,Our weapons will not be used to wage war on the world.
969,"It is not our way to be judge, jury and executioner..."
970,for people who are not our own.
971,Not your own?
972,But didn't life start right here on this continent?
973,So ain't all people your people?
974,I am not king of all people.
975,I am king of Wakanda.
976,And it is my responsibility to make sure our people are safe...
977,and that vibranium does not fall into the hands of a person like you.
978,Son.
979,We have entertained this charlatan for too long.
980,Reject his request.
981,I ain't requesting nothing.
982, Ask who I am.
983, You're Erik Stevens.
984,An American black operative.
985,A mercenary nicknamed Killmonger.
986,That's who you are.
987,"That's not my name, Princess."
988,"Ask me, King."
989,No.
990,Ask me.
991,Take him away.
992,Who are you?
993,"I am N'Jadaka, son of Prince N'Jobu."
994,Son of N'Jobu?
995,I found my daddy with Panther claws in his chest!
996,You ain't the son of a king.
997,You a son of a murderer.
998,You're lying!
999, Lies!
1000," I'm afraid not, Queen Mother."
1001,What?
1002,The descendent of N'Jobu.
1003,"Hey, Auntie."
1004,I'm exercising my blood right to challenge for the mantles of king...
1005,and Black Panther.
1006,"Do not do this, T'Challa."
1007,"As the son of Prince N'Jobu, he is within his rights."
1008,He has no rights here!
1009,The challenge will take weeks to prepare.
1010,Weeks? I don't need weeks.
1011,The whole country ain't gotta be there. I just need him.
1012,And somebody to get me outta these chains.
1013,"T'Challa, what do you know of this?"
1014,I accept your challenge.
1015,He'll never beat T'Challa.
1016,He should've just come to the first challenge and gotten it over with.
1017,The king will now have the strength of the Black Panther stripped away.
1018,Where is Agent Ross?
1019,I locked him in the office.
1020,He's not going anywhere.
1021,This is your last chance.
1022,"Throw down your weapons, and we can handle this another way."
1023,I lived my entire life waitin' for this moment.
1024,"I trained, I lied, I killed..."
1025,just to get here.
1026,"I killed in America, Afghanistan..."
1027,Iraq.
1028,I took life from my own brothers and sisters right here on this continent.
1029,And all this death...
1030,just so I could kill you.
1031,Let the challenge begin.
1032,Yield!
1033,"Snap out of it, T'Challa!"
1034,"Come on, get up."
1035,Come here.
1036,This is for my father.
1037,Erik!
1038," Zuri, no."
1039, Stop!
1040, Zuri!
1041," Zuri, don't!"
1042,I am the cause of your father's death.
1043,Not him.
1044,Take me.
1045,"I'll take you both, Uncle James."
1046,No!
1047,No! No!
1048,"Zuri, no!"
1049,No!
1050,No! No! Zuri! Zuri!
1051,No! No!
1052,Is this your king?
1053,Is this your king?
1054,"The Black Panther, who's supposed to lead you into the future?"
1055,"Come on, Brother!"
1056,Is there nothing that can be done?
1057,Him?
1058,He's supposed to protect you?
1059,No.
1060,No!
1061,Nah. I'm your king.
1062, No! No!
1063, We have to go now!
1064,"Queen Mother, let's go!"
1065,"The Queen Mother and Shuri, they are safe?"
1066,Yes.
1067,Thank you.
1068,We should get to them immediately.
