,dialog
874,I think it is time you met the surgeon.
875,Greg!
876,"Greg! Greg, wake up!"
877,"Greg, wake up, please!"
878,Greg! Greg!
879,"Please, wake up!"
880,Greg!
881,We've gotta get out of here!
882,"Russ and Ira, they're dead!"
883,What?
884,They butchered them!
885,They're in the other room!
886,That room is filled with bodies!
887,We have to get out of here!
888,Koslov is a psycho!
889,We have... we have to warn Serena and James!
890,"Please, hurry!"
891,Please!
892,"Ok, ok."
893,"Please, please."
894,Hurry!
895,"Hurry, Greg, hurry!"
896,"Someone's coming, do you trust me?"
897,Yes.
898,Ok.
899,"Easy, easy."
900,You do not want to stress the organs.
901,Who do you think you are?
902,"Well, here my name is Mr. Koslov."
903,"But back home I'm known as Vassily Bolkin, a highly skilled surgeon who, because of an unfortunate accident, was stripped of my medical license."
904,I struggled and I scraped for two years until a very fortunate circumstance allowed me to save the life of a man who had been shot.
905,This man had a very lucrative business collecting identities and then making the victims disappear.
906,"I convinced him that there was value in the bodies, more profit to be made."
907,Use them as organ donation.
908,So you just butchered all those people?
909,Russ and Ira?
910,"Well, I'm a surgeon, again."
911,Only now I take a life to give a life.
912,Hey!
913,Help! Somebody help!
914,No one can hear you scream.
915,Leave my wife alone!
916,"First, your wife is going to die, and then you are going to cease to exist."
917,"Help! Somebody, please!"
918,"Woah, woah."
919,Shut up.
920,"Doc, I told you to sedate her."
921,"You two are involved in this, too?"
922,Yeah.
923,I can't believe it.
924,You're monsters.
925,I prefer to be called an opportunists.
926,Who'd have thought an accountant would have a gun?
927," Such a nice gun, sneaky little prick."
928,Next thing you know he's shooting at us.
929, Fortunate for us he was a bad shot.
930, We wanted to take him alive.
931,This man had access to a lot of money.
932,But now we couldn't leave a witness behind.
933,He had to go.
934, James was hurt.
935,We had to find a doctor who could keep his mouth shut.
936, We found him.
937,"And lucky for us, we had the pleasure of meeting Dr. Koslov."
938,He patched me up.
939,The man was brilliant.
940," It's not often you meet someone special, who can take an unfortunate situation and turn it into a money making operation."
941,We went from stealing identities to harvesting and selling body parts as well.
942,Do you know how much a kidney sells for on the black market?
943,"A heart is 300,000, 400,000."
