,dialog
609,Okay.
610,"Perhaps one day, we will leave behind this great endeavor of space exploration and move on."
611,"Perhaps we will say, no, we do not want to discover what is not yet known."
612,We no longer wonder what is out there.
613,"We just gotta go, you ready?"
614,"Godspeed, John Glenn."
615,"We, the rocketmen, do not care to go and see."
616,"Liftoff, we have a liftoff Liftoff on Apollo 11."
617,Perhaps we shall say this.
618,"We choose to go to the Moon, we choose to go to the Moon."
619,"Houston, tranquility base here, the Eagle has landed."
620,But not yet.
621,"That's one small step for man, one giant leap for mankind."
622,The rocketmen fly for adventure.
623,They fly for knowledge.
624,It's time for you to return to flight.
625,"Our hopes and prayers ride with you, godspeed, and we'll see you in a couple of weeks."
626,They fly for us.
627,That is all crew members on board at this time.
628,"On behalf of many millions of people who believe so deeply in what we do, good luck, godspeed, and have a little fun up there."
629,"The future doesn't belong to the fainthearted, it belongs to the brave."
630,"T minus 10 seconds, go for main engines start, seven, six, five, three engines up and burning, three, two, one, and liftoff of Space Shuttle Discovery beginning America's new journey to the Moon, Mars, and beyond."
631,"This film is dedicated to all the men and women of NASA, who made the dream come true."
632,And the vehicle has cleared the tower.
633,"Discovery, Houston, go at throttle up."
