,dialog
692," Guess I'm gonna have to take a gamble at that, Butcher Boy."
693," Never, ever gamble when you're desperate, Sue."
694," Come on Merle, get out of the car, it's embarrassing."
695," Sue, what about, Sue, what about the girl?"
696,She's up there changing clothes.
697,"She's, by now she's naked."
698,What do you think?
699,"Jackie, we should be leaving!"
700,Got no choice.
701,"We've got no time, let's go."
702,"Come here, hold on to me."
703,Hold on to me.
704,You'll be fine.
705, Jackie Okay.
706, Hold tight and keep down.
707,Okay.
708,They are as scared as you.
709,They're just shooting blindly.
710,It's loud and it's scary but it's harmless.
711,Okay?
712,These guys can't shoot.
713,Now when I shoot back they're going to duck.
714,"When they duck, we go."
715,We can do this.
716,You can do this.
717,"Trust me Jackie, I do this for a living."
718,You okay?
719, Yeah.
720,Okay.
721," Go, go, go!"
722,"Okay, try and reload this."
723,"Charles, figured you'd be involved."
724, Merle.
725, Murdoch sent a damn militia to finish me off.
726, Doyle's place was used as a safe haven for Reno's mob.
727,"You stole mob money, Merle."
728,You even got Murdoch spooked.
729, I'm fine with that.
730," Right now, I wouldn't trade places with you for the world."
731," Charlie, I don't want to kill you, but you don't put that rifle down, I'll do it."
732,Mmhm.
733,Good man.
734,"Yeah, you should have kept your good eye open, Sue."
735,"So, did you get everything you needed?"
736, This was on the seat.
737," Oh, thanks."
738, You hurt?
739," Yeah, it burns."
740,But you should see the other guy.
741,"(""Tramp"" by Otis Redding and Carla Thomas) * Tramp * What you call me * Tramp * You didn't * You don't wear continental clothes, or Stetson hats * * Well, I tell you one doggone thing * * It makes me feel good to know one thing * * I know I'm a lover * Matter of opinion * That's all right, Mama was * Papa was too  Hey, you did good back there."
742,You bit down hard when you had to.
743, You sure know how to show a girl a good time.
744, It'll be better tomorrow.
745, Where are we going?
746," Well, if Charles is correct and Doyle was holding mob money and they pinned this all on me then we have a fucking problem."
747, Just tell Doyle Murdoch was behind the heist.
748,It'll be simple.
749,"Yeah, just blame the whole deal on Murdoch and get away."
750,You can get away just like you planned.
751, Maybe.
752,"* Make you * Oh, that's all right * But I'm the only son of a gun this side of the sun *  Okay, hop in the driver's seat."
753,"Anything suspicious, anything at all, you get out of here."
754,"Shoot if you have to, just get out of here."
755,Don't worry about me.
756,You're gonna be all right.
757,"Hell, doll face, we're a good team."
758," No, I didn't believe that story anymore the second time than I did the first time."
759,That's right.
760,"Stevie, hey, I gotta call you back."
761,"Do you have any idea who you're dealing with here, Mr. Hench?"
762, Sure I do.
763,"Do you, Doyle?"
764,Do you have any idea who you're dealing with?
765, So Murdoch was behind the robbery and behind trying to set you up for it.
766,Except they didn't expect you to get the drop on the kid.
767,"They all figured it would be the other way around, didn't they?"
768,I'm glad you came down.
769,Makes it all so much simpler.
770,Look how civilized we can be.
771,Just a couple of old hoods.
772,"However, if Murdoch doesn't return that dough, you'll be erased, you get my drift."
773,That could be an opportunity for a man like you.
774,A guy with a degree in the science of violence.
775,It took balls to show up here.
776,We'll get caught up once this is over.
777,"You need a place to hang your hat, give me a call."
778," So, we're square then?"
779, As far as I can figure.
780, Nice.
781,Looks like Father's Day in Harlem.
782," There's just one thing, one little thing, Hench."
783," I thought you said we were square, Doyle?"
784," I got video cameras all over this club, Merle."
785,"I got them in changing rooms, in the booths, and in the parking lot."
786,"Now, I know you weren't in on the robbery but you found a bag of my money that the real thieves dropped and you stowed it in your car like a twobit opportunist."
787,"You give it back, then we're square."
788," Excuse me, baby."
789,It all comes down to fundamentals.
790, That didn't sound like it went well.
791, Got complicated.
792,"We're done, clear."
793,We could and should walk.
794,Walk away from the table.
795,I could have done that once.
796,Just walk away.
797,"I ran with those guys over 20 years, Jackie."
798,They saw the best of me and the worst of me.
799," You don't have to do anything, Merle, we have the money."
800," That's the thing about jackals, they eat their weak."
801,"They eat their own family, and no family."
802,And what'll do we do when the money's gone?
