,dialog
537,"Scout, Jem, come on inside."
538,"Come on, get in."
539,Mr. Finch? This is Cal.
540,"I swear to God, there's a mad dog down the street apiece."
541,He's coming this way.
542,There he is.
543,"He's got it all right, Mr. Finch."
544,"Stay inside, Son."
545,"Keep him in there, Cal."
546,"He's within range, Heck."
547,"Take him, Mr. Finch."
548,"No, Mr. Tate."
549,He can't shoot.
550,Don't waste time.
551,"For God's sake, Mr. Finch, he's got to be killed right away, before he starts running."
552,Look where he is.
553,I can't shoot that well. You know it.
554,I haven't shot a gun in years.
555,I'd feel mighty comfortable if you did now.
556,"Don't go near that dog, do you understand?"
557,He's just as dangerous dead as alive.
558,"Yes, sir."
559,Atticus?
560,"Yes, Son."
561,Nothing.
562,"What's the matter, boy?"
563,Can't you talk?
564,Didn't you know your daddy is the best shot in this county?
565,"Hush, Heck."
566,Let's get back to town.
567,"Remember, don't go near that dog."
568,"Yes, sir."
569,I'll send Zeebo out right away to pick him up.
570,"Hey, Atticus."
571,Can we go with you?
572,"Can we, please?"
573,Can we?
574,"No. I have to go to the country on business, and you'll just get tired."
575,"No, not me."
576,I won't get tired.
577,Promise to stay in the car while I go in and talk to Helen Robinson?
578,Mmmhmm.
579,And not nag me about leaving if you do get tired?
580,"All right, climb in."
581,Who's Helen Robinson?
582,She's the wife of the man I'm defending.
583,"Good evening, David."
584,Evening.
585,"Evening, Helen."
586,"Evening, Mr. Finch."
587,I came over to tell you about my visit with Tom.
588,"Yes, sir."
589,And to let you know that I got a postponement of the trial.
590,Give things a chance to cool down.
591,"Would you tell my daddy to come out here, please?"
592,You nigger lover.
593,"No need to be afraid of him, Son. He's all bluff."
594,Nigger lover!
595,"There's a lot of ugly things in this world, Son."
596,I wish I could keep them all away from you.
597,That's never possible.
598,"Cal, you wait until I get Scout in bed."
599,I'll drive you home.
600,"Yes, sir."
601,"Jem, would you mind staying here with Scout till I get Cal home?"
602,"No, sir."
603,"Night, Jem."
604,"Night, Cal."
605,Atticus! Atticus!
606,Atticus!
607,Atticus had promised me he would wear me out if he ever heard of me fighting anymore.
608,"I was far too old and too big for such childish things and the sooner I learned to hold in, the better off everybody would be."
609,I soon forgot.
610,Cecil Jacobs made me forget.
611,"What is it, Scout?"
612,"Atticus, do you defend niggers?"
