,dialog
923,Wow!
924,"Oh, that's great."
925,"Do you have, uh..."
926,Do you have any more that I could have?
927,You get one.
928,"Pull the pin, count to five."
929,"Not four, not six."
930,Five.
931,Got it.
932,You're gonna be okay.
933,Minnow?
934,"Let's go, kid."
935,"Hey, man, you made it all this way from Fairfield."
936,"What's another 30 miles, huh?"
937,"Uhoh, here he comes."
938,Hi.
939,Hey there.
940,I know.
941,"I'm gonna miss 'em, too."
942,"It's a good decision, though. It's good."
943,"You feel good about it, right?"
944,"Come on, Boy."
945,"Aw, I'm okay."
946,I'm just gonna...
947,You can have that.
948,I'll just stick to the beans.
949,I'm good.
950,"I'm not gonna eat that, so..."
951,"Hey, come on."
952,We gotta keep moving.
953,I know. There's a lot of creepy stuff. Creepy boats.
954,Kind of a creepy sign.
955,But nothing we haven't seen before.
956,Just gotta be brave.
957,What...
958,"Whoa, whoa, whoa, whoa, whoa."
959,What's going on? What's happening?
960,You okay?
961,"You hearing something, Boy?"
962,"Boy, Boy, Boy! Boy!"
963,Hey! Boy! Boy! Boy!
964,Boy! Are you okay?
965,I need some kind of communication here.
966,Oh. I hear it.
967,We gotta go. Hey.
968,We really gotta go.
969,Please get out from under the duck.
970,We gotta go.
971,Joel. You okay?
972,You okay?
973,Joel! Get out of the car!
974,"Joel, get outta the car!"
975,"Run, Joel, run!"
976,Run! Go!
977,You can survive this.
978,I love you. I love you.
979,No.
980,Hey!
981,Boy?
982,Are you okay?
983,"Yeah! Yeah, you're okay!"
984,You're okay!
985,You're okay.
986,You're okay. You're okay.
987,Aren't you? Aren't you?
988,Ah!
989,Yeah!
990,We're monster killers.
991,Whooooh!
992,Ah!
993,Wow.
994,"You know, I haven't felt the rain in seven years."
995,Pretty cool.
996,Pretty cool.
997,"Hey, Boy, you think I'm crazy?"
998,Coming all this way?
999,Hello.
1000,Holy shit.
1001,You're alive.
1002,I mean... you're on.
1003,I have 51 minutes of power left.
1004,What is your name?
1005,"Uh, I'm Joel."
1006, My name is Joel.
1007," Hello, Joel."
1008,I am so pleased to meet you.
1009,My name is Mavis.
1010,"But if you were to write it out, you would write it with a 1 and not an I."
1011,"Yeah, I know."
1012,You are familiar with the Mav1s line.
1013,Delightful!
1014,You guys were supposed to be the next amazing thing.
1015,I can't believe I'm talkin' to one.
