,dialog
718,"If you want to question my morals, do it later."
719,There aren't any to question.
720,What transpired?
721,Mr. Brooder just educated two Mexicans on the meaning of manifest destiny.
722,They deserve it?
723,I don't know.
724,Are we breakin' camp?
725,"No, you go back to sleep."
726,I'll wake you when we're...
727,Unless you want to eat dinner.
728,"Here, we saved some for you."
729,Pork and beans.
730,Thank you.
731,"Well, were they armed?"
732,Sort of.
733,What time is it?
734,"It's about nine, but it feels like next week."
735,I see a spot.
736,Shielded on one side.
737,Good enough.
738,You shouldn't have shot those Mexicans.
739,"You hear me, Brooder?"
740,It was wrong.
741,"Go to sleep, ol' timer."
742,One of 'em was wearing a crucifix.
743,Then Jesus should've helped them.
744,You shouldn't call for the Lord's attention right now.
745,I'm not overly concerned.
746,Quiet!
747,We need to sleep every minute we can.
748,The situation is bad enough already.
749," Well, he was wrong Deputy!"
750,"Yes, sir."
751,Ambush!
752,Blast!
753, They got the horses!
754,Save your bullets.
755,They're beyond.
756,I don't understand how they got them all.
757,Saucy would never allow some greaser on her back.
758,You trained her in bigotry?
759,She's smart and she's loyal.
760,John...
761,Looks like she resisted.
762,I'm coming.
763,Thank you for your services.
764,We need to compact our gear and bury the remainder.
765,"If we sleep, it should be in hot daylight, not now."
766,"Mr. O'Dwyer, that valley is at least a two day walk I'll try to match your pace."
767,"If I fall behind, I'll catch up when you sleep."
768,Alright.
769,"Brooder, compact your gear to the essentials."
770,I shall.
771,Sorry about Saucy.
772,"Yes, sir."
773,She was top quality.
774,Thank you.
775,We'll carry your stuff.
776,"Go on, get ahead of us."
777,"When you pack, don't forget her medical kit."
778,We won't.
779,You watch the terrain now.
780,"One bad fall, you could lose that leg."
781,Watch out for those brigands.
782,"Over in Mississippi, Nadine and I saw a cripple on crutches, with one leg race a normal man and win."
783,He took these huge strides kind of a back and forth motion like a pendulum.
784,"He's uncommonly hasty, yeah."
785,It isn't the same with a hurt leg.
786,I was just pointing out the possibilities.
787,Mr. O'Dwyer!
788,Are you well?
789,I'm fine!
790,I wonder if Peter will enjoy Mexican food.
791,I imagine he'll like tamales.
792,If somebody gives him a hot pepper they'll get a hoof in the face.
793,Aren't you tired?
794,"Oh, no! Out on the plain here just pretending to be a pack mule."
795,That in no way affects the endeavors of your mouth?
