,dialog
631,"Al, why won't we talk about this?"
632,V  We need to talk about this.
633,I want a family.
634,What if I want to be a mother?
635,When will you come and play?
636,Ready to meet your new family?
637,You'd have to be on your very best behavior.
638,We can't be finding your new set when this lot give you the heave ho.
639,I'm joking. Come on.
640,You know I'll give you straight back if you misbehave.
641,Go and then it's yours.
642,What is it?
643,Why did you say I couldn't stay?
644,Thought you didn't want me.
645,Changed my mind.
646,"I'm sorry, Frank."
647,It's the truth.
648,I wouldn't lie to you.
649,Promise?
650,I promise.
651,Mr. Sullivan said it's your birthday tomorrow.
652,Can we have cake?
653,We'll see.
654,I'm hunting scrap iron.
655,Mr Sullivan said that they give us a penny for every box.
656,Wanna come?
657,Can I?
658,Go on.
659,Be back before it's dark.
660,"Look, what I found."
661,We'll get a penny for that.
662,I might run away soon.
663,My grandma's getting an evacuee.
664,"Might be good No, they're only getting her because I'm an inadequate offspring."
665,Says who?
666,I've read about it.
667,"They're compensating because I don't fulfill the feminine ideal, like mom did."
668,"I know because they ordered a girl, who would like ballet and everything."
669,I'm glad you don't like ballet.
670,You don't fancy me do you?
671,"No, bomers up?"
672,"No, I don't want another one."
673,Is Frank here?
674,He's out with Edie I need to speak to him.
675,What is it? I can tell him when he gets back.
676,What is it?
677,His father..
678,His father?
679,We just had the telegram.
680,He's not on his own.
681,You'll have to tell him.
682,Me?
683,I can't stay here all night.
684,"I, uhuh, his mother, she should tell him."
685,We've been trying to contact her but she is working for the ministry.
686,They're not likely to release her.
687,What if she telephones?
688,Telephoned? He's a child Miss Lam.
689,He has to be told probably face to face and looked after.
690,You tell him.
691,It's his birthday tomorrow. I can't tell him.
692,Do it tonight.
693,Guess what I got.
694,"Come on, guess."
695,What?
696,"It's bacon, from Mrs. Bassett."
697,I think it's because she felt sorry for me because I'm staying with you.
698,She does know I want to though.
699,Can we have bacon sandwiches and chips?
700,Yes.
701,Please may I have a birthday party. Edie could come.
702,And you and me.
703,Frank Do you think I could get a bicycle?
704,Edie has one.
705,"Look what I've got, all the way from south today."
706,What are you doing?
707,You said you'd give me time.
708,I tried to say but you wouldn't listen.
709,But I love you.
710,What can we ever be?
711,Two spinsters who can barely walk out together?
712,Don't you dare be a coward?
713,Childless?
714,The rest I can take.
715,"What people say, all of that, for you."
716,But I want to be a mother.
717,More than anything.
718,More than us?
719,Please don't.
720,I'm sorry.
721,Please don't do this.
722,I'm sorry.
723,What is that?
724,My birthday hat.
725,That nowhere in the blackout.
726,See you later. Happy birthday.
727,Good morning class two. We have a new evacuee joining us.
