,dialog
913,"Twirl, twirl, twirl."
914,"Whoo! Look at her, Dorothy."
915,Can I win me one of those fancy dance contests?
916,Whip it around.
917,"Yeah, and on the outside."
918,Was it better than Mama's?
919,"No, not really."
920,Segregation must go!
921,Segregation must go!
922,Segregation must go!
923,Segregation must go!
924,Don't pay attention to all that.
925,We're not part of that trouble. Go on.
926,"""Mind. They must have done..."" We don't want any trouble in here."
927,"Oh, I'm not here for any trouble, ma'am."
928,What are you here for?
929,A book.
930,You have books in the colored section.
931,It doesn't have what I'm looking for.
932,That's just the way it is.
933,"Go on, now."
934,You know better than this.
935,Get your hands off my boys!
936,Don't touch them.
937,You have a blessed day.
938,Separate and equal are two different things.
939,"Just 'cause it's the way, doesn't make it right."
940,Understand?
941,"Yes, Mama."
942,"You act right, you are right."
943,That's for certain.
944,Understand?
945,"Yes, Mama."
946,"You took that book, Mama?"
947,"Son, I pay taxes."
948,And taxes pay for everything in that library.
949,Can't take something you already paid for.
950,"""Fortran is a new and exciting language..."
951,"""used by programmers to communicate with computers."
952,"""It is exciting, as it is the wave of the future."" All right, everybody smile."
953, Everybody smile.
954, Aw!
955,Make a wish.
956,Make a wish.
957,Blow. Try again.
958,There you go.
959,"Leonard, you need to get you a job now."
960,Two jobs.
961,Your baby is nine.
962,What are you gonna do?
963,"Thank you, man."
964,"Yeah, you're just in time."
965,Look at that.
966,Look at what?
967,What a surprise.
968,"Can't complain, man."
969,I'll say.
970,Howard must have invited him.
971,Mmmhmm.
972,Let me go help them with those flowers.
973,"Walter, you behave yourself."
974,"Now, you know, I'm just... Yeah."
975,"That's right, baby."
976,Shake it.
977,Yeah. There you go.
978,Good to see you.
