,dialog
505,"Now, Governor Buckley cannot oppose a request until one is made."
506,He should've learned that in law school.
507,"Your Honor, even Mr. Brigance's meager legal experience..."
508,...should've taught him two things.
509,"One, I have not been elected governor yet."
510,"And number two, he is required to request bail."
511,The state opposes any such request.
512,"In the future, why don't we just wait till he makes the request, huh?"
513,"JAKE: Thank you, Your Honor."
514,"Your Honor, we would like to request bail."
515,Denied.
516,I have never allowed bail in a capitalmurder case...
517,...and don't feel that an exception is called for today.
518,Good enough.
519,We will be filing for a change of venue.
520,I anticipated this.
521,"Let me save you some time, Mr. Brigance."
522,Your motion is denied.
523,"JAKE: Your Honor, we have not yet filed."
524,"We are simply indicating our intent to file in writing by letting you I said, request denied."
525,Your Honor...
526,...how can you summarily deny this request?
527,It is quite clear that Carl Lee Hailey cannot receive a fair trial here.
528,"Now, we feel That's enough. Sidebar."
529,"Your Honor, we have a right Mr. Brigance."
530,I will not tolerate grandstanding in my courtroom.
531,QUIETLY Get back to work.
532,"Excellent technique, counselor."
533,Your Honor.
534,We feel it would be remiss not to tell you that in State v. Johnson...
535,...and State v. Fisher...
536,...both in 1985...
537,...failure to properly consider a change of venue...
538,...has been a reversible decision on appeal to the state supreme court.
539,No.... No trial judge likes his rulings overturned.
540,I guess you get to submit that brief after all.
541,Have it on my desk by Tuesday morning.
542,"Mr. Hailey, you are hereby ordered..."
543,...to remain in custody of the Madison County sheriff until trial.
544,Dismissed.
545,Find me that state doctor.
546,What's his name? Rodeheaver.
547,Get him down here to interview Hailey.
548,"Since he's not able to afford a real one, find who Brigance is using for a shrink."
549,I want him discredited.
550,You want professional or personal dirt?
551,I don't wanna know how.
552,Get me enough to shatter him.
553,We can do that. Taylor.
554,"This is $900, Carl Lee."
555,We said a thousand down.
556,My kids gotta eat.
557,Mine too.
558,"All right, when do I get the rest?"
559,"Them folks over at the bank, they won't loan me no money on my house."
560,Why not? Your house is almost paid for.
561,You borrowed on it before for Lester's trial.
562,Said I wasn't in jail before.
563,"Said to Gwen, how am I gonna pay sitting on death row?"
564,And I lost my job at the mill.
565,They called Gwen.
566,"Worked 20 years, I'm out five days and they fired me."
567,"Carl Lee, I can't try a capitalmurder case for $900."
568,"Carl Lee, I need to live."
569,"Me too, Jake."
570,I need to live too.
571,JAKE HUMMING Nice night.
572,"Finder of precedents, mystery woman of the courthouse."
573,ELLEN: Yup. Care for a beer?
574,I assume that's the infamous changeofvenue motion under your arm.
575,Mmhm.
576,Ellen Roark. ROARK.
577,"That's Roark in Boston, but it seems to be Roark in Mississippi."
578,"Boston, huh?"
579,"Yup, I was born there."
580,My father's the notorious Sheldon Roark.
581,"Attorney to the stars, yes."
582,Duly impressed.
583,"What brings you to Mississippi, Roark?"
584,Slumming?
585,"No, law school at Ole Miss."
586,It's a.... It's a family tradition.
587,Mom was a sweet little sorority girl there till Dad Till Dad married her.
588,I married a sweet little sorority girl from Ole Miss myself.
589,"Well, they have an excellent selection."
590,"Yes, they do."
591,"Now, really, what brings you to Canton?"
592,I'm not believing they don't have cars to sit on on campus.
593,Carl Lee Hailey.
594,Really like to help you with the trial.
595,"Now, what makes you think I need help?"
596,You're trying one of the largest murder cases...
597,...these parts have seen and you work alone.
598,"You have no paralegals, no clerks, researchers..."
599,...nor can you afford to hire any...
600,...so if Noose doesn't accept that motion under your arm...
601,...you go to trial in less than a month.
602,"Trust me, you need help."
603,"Now, how do you know this?"
604,"Well, I'm an excellent researcher."
605,I see that.
606,"Look, I've played gofer..."
607,"...for 7 capitalmurder cases, I've witnessed 2 executions..."
608,"...I have written briefs for the ACLU, I'm top 5 percent of my class..."
609,"...editor of the law review, I'm published, I'm young."
