,dialog
680,"Jeez, I'm sorry to hear that."
681,You know where you're going?
682,Right up my snoot.
683,That's where you...
684,You're gonna go.
685,"""Where are we going? Where will we live?"" In my nose."
686,"Hey, uh, who're your friends?"
687,Gonna scope it out.
688,"Lyle, stay. Don't get..."
689,Jesus Christ.
690,This is not a good idea.
691,You see anything?
692,They're not friends of mine.
693,"Oh, shit! Lyle!"
694,Whoo!
695,Holy...
696,Ow!
697,All right...
698,Son of a bitch.
699,LAPD!
700,Where the fuck were you?
701, I was in the can.
702, Doing what?
703,Can stuff.
704,Jesus Christ.
705,Here comes the lieutenant. Just hold your shit together.
706,Okay. I am. I have my shit held together.
707,What the hell happened here?
708,"Well, somebody was trying to make it look like an oldschool driveby."
709,"Look, Lieutenant, this makes three Happytime Gang cast members dead in a week."
710,May I say something now?
711,"Please, go. What?"
712,I'd also like to point out that that makes three Happytime cast members dead within the week.
713,I just said that.
714,You both just said it.
715,"Well, then we're fighting on the same side."
716,"It's like we're ApacheComanche together, and no one, no one is coming in with the suit jackets made and taking over their land."
717,What're you talking about?
718,I'm talking about Apaches.
719,Apaches? What?
720,What did you say?
721,We owe them.
722,I don't know what the fuck you're talking about.
723,"Can we just stick to what's going on here, please?"
724, I'd love to. I'd love to.
725, Okay.
726,"What's your deal, Edwards?"
727,"My deal? I'm a Virgo, I'm not currently seeing anybody, but I'm hopeful."
728,Not the dating game.
729,She's got a little cold.
730,"She's taking medication, right?"
731,"For the cold. So, she gets a little loopy."
732," Aw, I am getting a little loopy."
733, Stop it.
734, Back to this.
735, Yeah. Thank you.
736,"So, what're we gonna do, Lieutenant?"
737,"I can put a black and white on Jenny, but Ezra and Cara live in Lancaster."
738,That's out of my jurisdiction.
739,And nobody even knows where Goofer is.
740,"Reportedly, he was last sighted somewhere near the Santa Monica Pier."
741,"Also, I have also noted that that's three Happytime cast members that have been killed in one week."
742,What the fuck?
743,"The next morning, we decided it'd be smarter if we quit holding each other's proverbial dicks and split up."
744,"Edwards headed out to the beach to look for Goofer, and I stopped by the office to check in."
745," Hey, Mr. P."
746," Heya, Bubbles."
747,Any calls?
748,"No, but Sandra White is in your office."
749,"Oh, shit. I completely forgot about that."
750,There she was.
751,Her hair red like fire.
752,Her ass hot like fire.
753,Ms. White.
754,"Mr. Philips, the blackmailer sent another note."
755,There's a photo this time.
756,Jenny Peterson.
757,Of course I knew her.
758,The one human member of The Happytime Gang and a sexy skeleton in my closet.
759,It was taken at a place called...
760,Star Showgirls.
761,I recognize the pole.
762,I sometimes enjoy the company of a lady.
763,"Hell, who doesn't?"
764,Um...
765,Can you think of anyone who could be behind this?
766,That's just the thing...
767,I have quite an appetite.
768,You seem shocked.
769,Have I made you uncomfortable?
770,A little.
771,I have something for that.
772,"Hey, hey. Hey, what's gotten into you?"
773,I'm hoping you.
774,Okay. Okay. Okay.
775,"There's a little voice in my head that is saying, ""This is not a good idea."" Tell it to shut up and watch."
776,"What's it going to be, Phil?"
777, Yeah!
778, Yes!
779,"Oh, hello."
780,"Lieutenant Banning, police."
781,"Bubbles, secretary."
782,Is Phil in?
783,"Wait, wait, wait, wait."
784,"Well, he's in something."
785,Here comes the choochoo!
786,"Yeah, choochoo."
787,Yeah.
788,I'm a freight train.
789," Yeah, yeah, yeah, yeah!"
790," I'm a caboose, baby."
791,"Oh, boy."
792,He's servicing a client right now.
793,Can I get you a coffee?
794, Yes!
795," Faster, faster, faster!"
796,Yeah! Yeah! Yeah!
797,Is that what I think it is?
798,"Well, what do you think it is?"
799, Here I go. Here I go. Here I go.
800, Give it to me.
801,"Oh, baby. Oh, my."
802,Yeah! Yeah!
803,"Okay. I'm lightheaded, I'm lightheaded."
804,"Oh, my."
805,Yes.
806,"Oh, yes. Yes."
807,Whoa!
808,You boys want some Fiddle Faddle?
809,"No, I do not."
810,Clean up on Aisle Phil.
811,Hope your meeting is as satisfying as mine was.
812,Have a nice day.
813,"Wait, wait, wait. Wait for..."
814,Wait for... Wait...
815,"Oh, hey. Hey, Lieutenant."
816,"Hey, Phil."
817,"Uh, who's your friend?"
818," Special Agent Campbell, FBI."
819, What a pleasure.
820,We need to discuss where you were when the murders went down.
821,"All right. Let me, uh..."
822,How about you come with us so we can ask you some questions?
823,"That's fine, let me just tidy up for a sec."
824,Excuse me.
825, Shit!
826, God damn it!
827,I want an APB out on that sock now!
828, Agent Campbell...
829, This is out of your hands.
830,You just got a little something on your arm.
831, Have you seen this guy?
832, No.
833, Anything?
834, No.
835,See this guy?
836,Have you seen this guy?
837,See this guy?
838,How're you doing?
839,"Uh, I'm looking for this guy."
840,Have you seen him?
841,I sense that you are searching.
842,"Yeah, I just told you I was looking for a guy, so you knowing that does not mean you're psychic, it means you can hear me."
843,"Just tell me, yes or no."
844,Have you seen him?
845,No. I ain't seen him.
846,"Now, fuck off."
847,You're bad for business.
848,"Yeah, go fuck yourself."
849, Fuck you.
850," Fuck you, too."
851,"Hey, man. Have you seen this puppet?"
852,Hmm.
853,"You know, I think he..."
854," Jacob, we don't talk to meat sacks."
855, Jesus Christ.
856," Oh, yeah, what Chuck said."
857, Ooh! Show us your titties.
858," Yeah, yeah, yeah."
859," Yeah, come on."
860,That can't actually be your shtick with women.
861,"That has never worked for you, am I right?"
862, Sure it does.
863, Never.
864, It does.
865, Doesn't.
866, Once.
867, I doubt that.
