,dialog
861,You're going to tell the truth now.
862,"Aren't you, Sarah?"
863,I didn't hurt the children.
864,I didn't.
865,Ephraim...
866,"That isn't the truth, is it?"
867,I didn't do it.
868,I didn't hurt...
869,"Tell the truth, Sarah."
870,I'm your sister...
871,You poisoned those children.
872,No. No.
873,I tried...
874,I tried to save them.
875,But nobody listened.
876,"I didn't want them hurt, but you wouldn't let me out."
877,Sarah...
878,Tell the truth.
879,She doesn't know what she did.
880,It was the water.
881,"We went over this, Sarah."
882,The water.
883,There's nothing wrong with the water.
884,That's why you're here.
885,The mill.
886,It was the mercury from the mill.
887,You poisoned the wa...
888,She didn't do it.
889,It was her family.
890,"Sarah, are you still here?"
891,I'll tell you.
892,I'll tell you what you want to hear.
893,And what's that?
894,Charlie had a dream of a red room...
895,Charlie?
896,The R.E.D. room.
897,Charlie who?
898,Chuck.
899,"In his dream, a woman with a pale face, black eyes, and long black hair slipped silently into his room."
900,"She leaned over and whispered, ""This is an evil place."
901,"""Run away while you still can."" That's not good."
902,Chuck!
903,Help!
904,"Help! Somebody, help!"
905,"Help! Please, somebody, help."
906,Help. Help!
907,"Somebody, help!"
908,Come on!
909,"Chuck! Chuck, where are you?"
910,Chuck!
911,Where is he?
912,He should be right here.
913,Chuck? Chuck?
914,Chuck.
915,"So, where's your little friend?"
916,News coverage of election night '68 continues.
917,Stella?
918,Dad.
919,Are you okay? Where are you?
920,Stella?
921,"I'm afraid I'm gonna die, Dad."
922,"Aw, sweetie, don't say that."
923,Tell me what's wrong.
924,Tell me what I can do.
925,Can't do anything about it.
926,I can't do anything about it.
927,"No, no. You gotta help me out here, sweetie."
928,Tell me where you are.
929,I will get there right away.
930,"I don't care what you're going through, just tell me, please."
931,If I go missing...
932,Missing?
933,If you can't find me...
934,Find you where?
935,Stella?
936,I didn't leave you.
937,I would never do that to you.
938,"I don't understand what you're talking about, Stella, leave me?"
939,Why would you leave me?
940,Is someone there with you? Do...
941,"Please just listen to me, sweetie."
942,"It's not your fault, Stella."
943,It's not your fault she left.
944,Everyone said it was because of me.
945,"Oh, no, please, please, please listen to me."
946,It's not your fault she left.
947,"It was never, ever about you."
948,It was about her.
949,"I don't know, somewhere deep down inside, she just..."
950,"felt trapped or something, I don't know, I..."
951,It's complicated.
952,"I wish I had answers for you, sweetie, but I just don't and I'm so sorry."
953,"I love you, Dad."
954,I gotta go.
955,"It's not your fault, Stella."
956,"Please don't hang up, sweetie."
957,"I'm sorry, I'm sorry, I gotta go."
958,"I'm telling you, it wasn't your..."
959,So? Is your dad going to come pick you up?
960,"Oh, Stella, what's going on?"
961,I need answers from you right now.
962,Understand?
963,"Richard Nixon is still holding at 43 and Humphrey 35, but, uh, Wallace has come up one point."
964,What about my call?
965,Rules don't apply to draft dodgers.
966,You think I wouldn't find out?
967,Ramon Morales.
968,You're gonna do your duty to this country one way or the other.
969,I can help you if you tell us about your missing friends.
970,Told you everything we know.
971,"Oh, yeah, right."
972,Sarah Bellows' book.
