,dialog
849, Stick shift.
850,"Here's the insurance and title, and all the papers you need."
851,It's all set.
852, Okay.
853, I'd like to see you tonight.
854, We should do that.
855, Is that all right?
856, I'll see you later.
857, See you.
858,Hank?
859,That's good.
860,Hello?
861,Hank!
862,It's Leticia.
863,"I'm coming on in, Hank."
864,Hank?
865,Who are you?
866,You just walked in my house?
867,My bad.
868, I  Hank?
869, You're looking for Hank?
870, Yes.
871,Is he here?
872,Who are you?
873,My name is Leticia Musgrove.
874,And...
875,me and Hank is...
876,friends.
877,Musgrove?
878,"Please, little darling..."
879,have you got a cigarette?
880,Yeah.
881,But it look to me like you don't need to be smoking.
882,Come on.
883,Have you got one?
884,Match?
885,"So, is Hank here?"
886,Yeah.
887,He'll be back shortly.
888,"I'm Buck, his father."
889,Is that for Hank?
890,Yeah.
891,It's a gift.
892,I'll see he gets it.
893,Woo!
894,Damn!
895,Hank must have done something right to deserve a fine hat like this.
896,I guess he did.
897,"In my prime, I had a thing for nigger juice myself."
898,Hank's just like his daddy.
899,He ain't a man till he split dark oak.
900,"Hey, Leticia?"
901,Hang on.
902,Where are you going?
903,Hey!
904,Where are you going?
905, What happened?
906, I met your daddy.
907, Get off me!
908, You can't do that.
909,Give me a chance.
910,"Whatever he did It don't matter a whole lot, do it?"
911, Give me a chance to talk to you.
912, Get off me!
913,We're family.
914,I'm your father.
915,Remember that.
916,Hank?
917,What's your problem?
918, I believe that's it.
919, Thank you.
920,I didn't date that thing at the bottom.
921,No problem.
922,"Anything below that line, I didn't do."
923,"Now, you will take good care of him?"
924," Oh, yes."
925, 'Cause...
926,I want him to go out in peace.
927,You must love him very much.
928,"No, I don't."
929,But he's my father.
930,"So, there it is."
931,They'll get you a TV set tomorrow.
932,"Finally getting rid of me, huh?"
933,They'll take care of you.
934,There's a telephone at the end of the hall. You can call me.
935,This is it.
936,I guess so.
937,I'm stuck.
938,Me too.
939,I don't want to go out like this.
940,Me neither.
941,"Goodbye, Pop."
942,What?
943,You want your car back?
944,"No, I don't want the car back."
945,I mean for you to keep that.
946,What?
947,I want you to know I sent him away.
948,I ain't got time to talk.
949,I wish you would talk to me.
950,Y'all ready to order?
951," How are you doing, Ryrus?"
952, All right. How are you?
953, I'm all right.
954, Who's Leticia?
955,My girlfriend.
956,Sheriff's Department.
957,Hello?
958, Who's banging on my door?
959, The Sheriff's Department.
960," Time to go, lady."
961," No, no wait."
962, Time to go.
963, No. Here.
964,"No, I don't take anything."
965,"You settle with your landlord, then I go away."
966,"No, I got the money."
967,I suggest you get fully dressed.
968, I'm going to put you out.
969, You ain't putting me out.
970,I 'bout got the money.
971,I'm still saving I painted the ceiling and the wall and fixed it up a little bit.
972,I figured I ought to.
973,I'll move your stuff here so you don't have to worry with it.
974,"I'm going to the kitchen to get a thing or two so if you want to relax, make yourself comfortable."
975,Whatever you want to do.
976, This is Tyrell's.
977, I thought I'd put it up there.
978,That's my boy's room.
979,All right. Here.
980,You can go up if you want to.
981,Can I look at these?
982,"Yeah, go ahead."
983,That's him right there.
984,He don't look like you.
985,He got his mother in him.
986,I don't mind sleeping across the hall if you want me to.
987, Maybe you should sleep by yourself.
988, No...
989,I wouldn't feel good if you left me in here all by myself.
990,I just want you to be comfortable here.
991,I want you to be comfortable too.
992,I want to take care of you.
993,Good.
994,'Cause I really need to be taken care of.
995,Can I touch you?
996,Yeah.
997,Did you feel that?
998,Oh yeah.
999,Did it feel good?
1000,Yeah.
1001,I didn't hurt you or anything?
1002,Not in a bad way.
1003,What?
1004,"Nothing, I just  I want to go out and buy some ice cream."
1005, Now?
1006, Yeah.
1007,It just feels right.
1008, Okay.
1009, Well...
1010,Can you buy me some?
1011,Yeah.
1012,What kind do you want?
1013,Chocolate.
1014,Hey.
1015,I bought some chocolate ice cream.
1016,Are you okay?
1017,You sure?
1018,You look real pretty.
1019,Let's go out on the steps.
1020,You want to?
1021,Let's go.
1022,I went by our station on the way home.
1023,I like the sign.
1024,I think we'll be all right.
