,dialog
1162,Block the pipe first!
1163,Hold the top.
1164, Pull it up!
1165, More!
1166, Almost!
1167, There!
1168,We don't have time!
1169,Chief! Remove that!
1170,We need a cutter!
1171,I'll get you out!
1172,Help me!
1173,Don't worry. You'll live!
1174,Radiation is rising.
1175,Rescue team!
1176,Captain?
1177,Someone's coming out!
1178,Ambulance! Now!
1179,Hurry!
1180, Be careful please!
1181, Careful!
1182,Check BP.
1183,Get treatment.
1184,I'll head there.
1185,Hurry! Go!
1186,Go with him!
1187,There are more inside!
1188,I'm fine.
1189,You could die!
1190,Too much exposure.
1191,No!
1192,Wake up!
1193,Ambulance!
1194,Hurry!
1195,We're going in!
1196,What?
1197,Get your gear! Let's go!
1198,Let's go!
1199,Move! Hurry!
1200,Where are they going?
1201,Look!
1202,Pump more water!
1203,You can't leave!
1204,We're out of water.
1205,What?
1206,No!
1207,Send the helicopters!
1208,Just do it!
1209,What are you doing?
1210,You can pump the seawater!
1211,"Without water, it'll blow!"
1212,We can't use seawater.
1213,Says who?
1214,We're frustrated too.
1215,Who is it?
1216,Who said we can't use seawater?
1217,The headquarters.
1218,"If we use seawater, the reactor is decommissioned."
1219,Are you insane?
1220,It's a meltdown!
1221,The reactor can't be saved!
1222,Who cares about decommissioning?
1223,We don't know the status inside.
1224,You know how much unit 1 costs!
1225,Will you take full responsibility?
1226,I will!
1227,Pump seawater now!
1228,I was given orders not to use seawater too.
1229,I'm sorry.
1230,Bastards.
1231,What's wrong?
1232,Are you okay?
1233,Am I alright?
1234,Radiation exposure symptoms.
1235,Will I die?
1236,You're not going to die!
1237,Isn't that Jaehyuk and Jintaek?
1238,It's Jaehyuk!
1239,Jaehyuk!
1240, Wake up!
1241, Decontaminate him!
1242,Low blood pressure!
1243,Jaehyuk!
